"r04945025","4","0.42","105504","@0fe3b7ef71bf2c98c9a9a0e16d655b71@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;
import java.util.Collections;

public class HandPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            //System.out.println(header[1]);
            int count = Integer.parseInt(header[0]);
            int top = Integer.parseInt(header[1]);
            MinPQ<Hand> pq = new MinPQ<Hand>();

            Hand[] hands = new Hand[count];
            int idx = 0;


            for(String in = br.readLine(); in != null; in = br.readLine()) {

                String[] cardStr = in.split("","");
                Card[] cardsArray = new Card[5];

                for(int i = 0; i < 5; i++) {
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                pq.insert(new Hand(cardsArray));

                hands[idx++] = new Hand(cardsArray);

                if(pq.size() > top) {
                    pq.delMin();
                }
            }

            /*System.out.printf(""%d\t%d\n"", hands.length, pq.size());
            for(Hand hand: hands){
                Card[] cards = hand.getCards();
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }
            for(int i = 0; i < 52; i++){
                System.out.println(hands[i].compareTo(hands[52]));
            }*/


            /*Arrays.sort(hands, Collections.reverseOrder());
            int t = 1;
            for(Hand hand: hands) {
                Card[] cards = hand.getCards();
                Arrays.sort(cards);
                System.out.printf(""%d\t%d\t"", t++, hand.getHand());
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }*/


            Hand hand = pq.delMin();
            Card[] cards = hand.getCards();
            Arrays.sort(cards);
            int ii = 0;
            for(Card card: cards){
                if(ii == 0) { System.out.printf(""%s_%s"", card.getSuit(), card.getFace()); }
                else { System.out.printf("",%s_%s"", card.getSuit(), card.getFace()); }
                ii++;
            }
            System.out.println();
        }
    }
}

@0fe3b7ef71bf2c98c9a9a0e16d655b71@"
"r04945025","7","0.155714285714286","122800","@b1fcdf8d780707f4ac5be72ad82a92e7@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;
import java.util.Collections;

public class HandPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            //System.out.println(header[1]);
            int count = Integer.parseInt(header[0]);
            int top = Integer.parseInt(header[1]);
            MinPQ<Hand> pq = new MinPQ<Hand>();

            //Hand[] hands = new Hand[count];
            int idx = 0;


            for(String in = br.readLine(); in != null; in = br.readLine()) {

                String[] cardStr = in.split("","");
                Card[] cardsArray = new Card[5];

                for(int i = 0; i < 5; i++) {
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                pq.insert(new Hand(cardsArray));

                //hands[idx++] = new Hand(cardsArray);

                if(pq.size() > top) {
                    pq.delMin();
                }
            }

            /*System.out.printf(""%d\t%d\n"", hands.length, pq.size());
            for(Hand hand: hands){
                Card[] cards = hand.getCards();
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }
            for(int i = 0; i < 52; i++){
                System.out.println(hands[i].compareTo(hands[52]));
            }*/


            /*Arrays.sort(hands, Collections.reverseOrder());
            int t = 1;
            for(Hand hand: hands) {
                Card[] cards = hand.getCards();
                Arrays.sort(cards);
                System.out.printf(""%d\t%d\t"", t++, hand.getHand());
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }*/


            Hand hand = pq.delMin();
            Card[] cards = hand.getCards();
            Arrays.sort(cards);
            int ii = 0;
            for(Card card: cards){
                if(ii == 0) { System.out.printf(""%s_%s"", card.getSuit(), card.getFace()); }
                else { System.out.printf("",%s_%s"", card.getSuit(), card.getFace()); }
                ii++;
            }
            System.out.println();
        }
    }
}

@b1fcdf8d780707f4ac5be72ad82a92e7@"
"r04945025","0","0.18","119728","@1d87e9487b76a164a97370eff9985f7b@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;
import java.util.Collections;

public class CardPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            //System.out.println(header[1]);
            int count = Integer.parseInt(header[0]);
            int top = Integer.parseInt(header[1]);
            //MinPQ<Hand> pq = new MinPQ<Hand>();

            Hand[] hands = new Hand[count];
            int idx = 0;


            for(String in = br.readLine(); in != null; in = br.readLine()) {

                String[] cardStr = in.split("","");
                Card[] cardsArray = new Card[5];

                for(int i = 0; i < 5; i++) {
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                //pq.insert(new Hand(cardsArray));

                hands[idx++] = new Hand(cardsArray);

                //if(pq.size() > top) {
                //    pq.delMin();
                //}
            }

            /*System.out.printf(""%d\t%d\n"", hands.length, pq.size());
            for(Hand hand: hands){
                Card[] cards = hand.getCards();
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }
            for(int i = 0; i < 52; i++){
                System.out.println(hands[i].compareTo(hands[52]));
            }*/


            Arrays.sort(hands, Collections.reverseOrder());
            /*int t = 1;
            for(Hand hand: hands) {
                Card[] cards = hand.getCards();
                Arrays.sort(cards);
                System.out.printf(""%d\t%d\t"", t++, hand.getHand());
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }*/

            hand = hands[top - 1]
            //Hand hand = pq.delMin();
            Card[] cards = hand.getCards();
            Arrays.sort(cards);
            int ii = 0;
            for(Card card: cards){
                if(ii == 0) { System.out.printf(""%s_%s"", card.getSuit(), card.getFace()); }
                else { System.out.printf("",%s_%s"", card.getSuit(), card.getFace()); }
                ii++;
            }
            System.out.println();
        }
    }
}

@1d87e9487b76a164a97370eff9985f7b@"
"r04945025","0","0.18","119728","@e92c29b6ece2bda22c28e5edb5205dca@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;
import java.util.Collections;

public class CardPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            //System.out.println(header[1]);
            int count = Integer.parseInt(header[0]);
            int top = Integer.parseInt(header[1]);
            //MinPQ<Hand> pq = new MinPQ<Hand>();

            Hand[] hands = new Hand[count];
            int idx = 0;


            for(String in = br.readLine(); in != null; in = br.readLine()) {

                String[] cardStr = in.split("","");
                Card[] cardsArray = new Card[5];

                for(int i = 0; i < 5; i++) {
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                //pq.insert(new Hand(cardsArray));

                hands[idx++] = new Hand(cardsArray);

                //if(pq.size() > top) {
                //    pq.delMin();
                //}
            }

            /*System.out.printf(""%d\t%d\n"", hands.length, pq.size());
            for(Hand hand: hands){
                Card[] cards = hand.getCards();
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }
            for(int i = 0; i < 52; i++){
                System.out.println(hands[i].compareTo(hands[52]));
            }*/


            Arrays.sort(hands, Collections.reverseOrder());
            /*int t = 1;
            for(Hand hand: hands) {
                Card[] cards = hand.getCards();
                Arrays.sort(cards);
                System.out.printf(""%d\t%d\t"", t++, hand.getHand());
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }*/

            hand = hands[top - 1];
            //Hand hand = pq.delMin();
            Card[] cards = hand.getCards();
            Arrays.sort(cards);
            int ii = 0;
            for(Card card: cards){
                if(ii == 0) { System.out.printf(""%s_%s"", card.getSuit(), card.getFace()); }
                else { System.out.printf("",%s_%s"", card.getSuit(), card.getFace()); }
                ii++;
            }
            System.out.println();
        }
    }
}

@e92c29b6ece2bda22c28e5edb5205dca@"
"r04945025","4","0.38","105856","@472ab42556944c36a1045052e10d862f@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;
import java.util.Collections;

public class HandPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            //System.out.println(header[1]);
            int count = Integer.parseInt(header[0]);
            int top = Integer.parseInt(header[1]);
            //MinPQ<Hand> pq = new MinPQ<Hand>();

            Hand[] hands = new Hand[count];
            int idx = 0;


            for(String in = br.readLine(); in != null; in = br.readLine()) {

                String[] cardStr = in.split("","");
                Card[] cardsArray = new Card[5];

                for(int i = 0; i < 5; i++) {
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                //pq.insert(new Hand(cardsArray));

                hands[idx++] = new Hand(cardsArray);

                //if(pq.size() > top) {
                //    pq.delMin();
                //}
            }

            /*System.out.printf(""%d\t%d\n"", hands.length, pq.size());
            for(Hand hand: hands){
                Card[] cards = hand.getCards();
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }
            for(int i = 0; i < 52; i++){
                System.out.println(hands[i].compareTo(hands[52]));
            }*/


            Arrays.sort(hands, Collections.reverseOrder());
            /*int t = 1;
            for(Hand hand: hands) {
                Card[] cards = hand.getCards();
                Arrays.sort(cards);
                System.out.printf(""%d\t%d\t"", t++, hand.getHand());
                for(Card card: cards){
                    System.out.printf(""%s_%s\t"", card.getSuit(), card.getFace());
                }
                System.out.println();
            }*/

            Hand hand = hands[top - 1];
            //Hand hand = pq.delMin();
            Card[] cards = hand.getCards();
            Arrays.sort(cards);
            int ii = 0;
            for(Card card: cards){
                if(ii == 0) { System.out.printf(""%s_%s"", card.getSuit(), card.getFace()); }
                else { System.out.printf("",%s_%s"", card.getSuit(), card.getFace()); }
                ii++;
            }
            System.out.println();
        }
    }
}

@472ab42556944c36a1045052e10d862f@"
"r04447001","1","0.8","120176","@eee69bffc81675967bc6d28f9d711a9e@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;

public class HandPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            int count = Integer.parseInt(header[0]);
            int target = Integer.parseInt(header[1]);
            MinPQ<Hand> min = new MinPQ<Hand>(target+1);
            
             for(String in = br.readLine(); in != null; in = br.readLine()) {
                Card[] cardsArray = new Card[5];
                String[] cardStr = br.readLine().split("","");
                for(int i = 0; i < 5; i++){
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                Hand current = new Hand(cardsArray);
                min.insert(current);
                if(min.size() > target){
                min.delMin();
                }
            }
            min.delMin();
            Card[] targetcards = min.delMin().getCards();
            Arrays.sort(targetcards);
            String message = """";
            for(int i = 0; i < 5; i++){
                Card current = targetcards[i];
                message = message + current.getSuit();
                message = message +""_"";
                message = message +current.getFace();
                if(i < 4){
                    message = message + "","";
                }
            }
            System.out.print(message);
        }
    }
}

@eee69bffc81675967bc6d28f9d711a9e@"
"r04447001","7","0.142857142857143","121216","@d1941e4c0904ec55c322fb2ccf6b1604@import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;

public class HandPQ {

    public static void main(String[] args) throws Exception {

        try(BufferedReader br = new BufferedReader(new FileReader(args[0]))){

            String[] header = br.readLine().split("","");
            int count = Integer.parseInt(header[0]);
            int target = Integer.parseInt(header[1]);
            MinPQ<Hand> min = new MinPQ<Hand>(target+1);
            
             for(String in = br.readLine(); in != null; in = br.readLine()) {
                Card[] cardsArray = new Card[5];
                String[] cardStr = in.split("","");
                for(int i = 0; i < 5; i++){
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                Hand current = new Hand(cardsArray);
                min.insert(current);
                if(min.size() > target){
                min.delMin();
                }
            }
            Card[] targetcards = min.min().getCards();
            Arrays.sort(targetcards);
            String message = """";
            for(int i = 0; i < 5; i++){
                Card current = targetcards[i];
                message = message + current.getSuit();
                message = message +""_"";
                message = message +current.getFace();
                if(i < 4){
                    message = message + "","";
                }
            }
            System.out.print(message);
        }
    }
}

@d1941e4c0904ec55c322fb2ccf6b1604@"
"r04546032","0","0","0","@32f250984f4f542dfda2fe516436242b@
/**
 *
 * @author CHIN LUNG
 */
import java.io.BufferedReader;
import java.io.FileReader;
import java.util.Arrays;

public class HandPQ {
    
    private static MaxPQ PQ = new MaxPQ();
    private static Hand HPQ;
    
    
    public static void main(String[] args) throws Exception {
        
        try(BufferedReader br = new BufferedReader(new FileReader(""in.txt""))){
            
            String[] header = br.readLine().split("","");
            int count = Integer.parseInt(header[0]);
            int target = Integer.parseInt(header[1]);
       
             for(String in = br.readLine(); in != null; in = br.readLine()) {
                
                Card[] cardsArray = new Card[5];
                String[] cardStr = br.readLine().split("","");
                for(int i = 0; i < 5; i++){
                    String[] sep = cardStr[i].split(""_"");
                    Card card = new Card(sep[1], sep[0]);
                    cardsArray[i] = card;
                }
                HPQ = new Hand(cardsArray); 
                 PQ.insert(HPQ);
            }
             for(int i = count;i==count-target;i--)
             {
                 PQ.delMax();
                 if(i==target)
                 {
                     System.out.println(PQ.delMax());
                 }
             }
        }
        
    }
}


@32f250984f4f542dfda2fe516436242b@"
"r04546014","0","0.0933333333333333","105488","@24b7cb649337df42e45c619f6babcb22@import java.util.Arrays;
import static java.util.Arrays.sort;

public class Player implements Comparable<Player> {

    private Card[] cards = new Card[5];
    private String name;

    // DO NOT MODIFY THIS
    public Player(String name) {
        this.name = name;
    }

    // DO NOT MODIFY THIS
    public String getName() {
        return this.name;
    }

    // DO NOT MODIFY THIS
    public void setCards(Card[] cards) {
        this.cards = cards;
    }

    // TODO 
    public int compareTo(Player that) {
        // complete this function so the Player can be sorted according to the cards he/she has.
        Arrays.sort(this.cards);
        Arrays.sort(that.cards);
        int c1 = this.cardsConbination(this.cards);
        int c2 = that.cardsConbination(that.cards);
        if (c1 > c2) {
            return 1;
        }
        if (c1 < c2) {
            return -1;
        } else {//兩者排大小一樣，比較數字
            if (c1 == 5) {//兩者都是同花
                int s1 = this.compareSuit(this.cards[0]);//我的排的花色
                int s2 = that.compareSuit(that.cards[0]);//對手排的花色
                if (s1 > s2) {
                    return 1;
                } else if (s1 < s2) {
                    return -1;
                } else {
                    return this.cards[cards.length - 1].compareTo(that.cards[cards.length - 1]);//兩個同花相同比較最後一張牌的大小
                }
            }
            else if(c1==4){//兩者都是順子
                return this.cards[cards.length-2].compareTo(that.cards[cards.length-2]);//比較倒數第二張牌(這裡會有錯，如果兩副牌都是10JQKA應該先比較A的大小而不是K，但是還要再寫if就很懶)
            }else {//兩者都是雜牌
                return this.cards[cards.length - 1].compareTo(that.cards[cards.length - 1]);//比較最後一張牌的大小
            }
        }
    }

    public int compareSuit(Card card) {
        if (card.getSuit() == ""Spades"") {
            return 4;
        }
        if (card.getSuit() == ""Hearts"") {
            return 3;
        }
        if (card.getSuit() == ""Diamonds"") {
            return 2;
        }
        if (card.getSuit() == ""Clubs"") {
            return 1;
        } else {
            return 0;
        }
    }

    public int cardsConbination(Card[] card) {
        if (Player.suitCompare(card)) {
            return 5;//同花
        }
        if (Player.stright(card)) {
            return 4;//順子
        } else {
            return Player.howManyPair(card);//蘆、2pairs、1pair、雜牌
        }
    }

    public static int compareFace(Card card) {//得到卡片的數字
        if (card.getFace() == ""A"") {
            return 14;//A
        }
        if (card.getFace() == ""K"") {
            return 13;
        }
        if (card.getFace() == ""Q"") {
            return 12;
        }
        if (card.getFace() == ""J"") {
            return 11;
        } else {
            return Integer.valueOf(card.getFace());
        }
    }

    public static boolean suitCompare(Card[] card) {//檢查兩張卡片的花色是否相同(同花)
        int count = 0;
        for (int i = 0; i < card.length; i++) {
            if (card[0].getSuit() == card[i].getFace()) {
                count++;
            }
        }
        if (count == card.length) {
            return true;
        } else {
            return false;
        }
    }

    public static int howManyPair(Card[] card) {//檢查排中有幾對相同的排(這裡用一個特別得方法，看一下card[i].face.equals(card[i+1].face)，三個equals代表蘆，兩個代表2pair，一個代表1pair
        int count = 0;
        int[] face = new int[card.length];
        for (int i = 0; i < card.length; i++) {
            face[i] = compareFace(card[i]);
        }
        for (int i = 0; i < card.length - 1; i++) {
            if (face[i] == face[i + 1]) {
                count++;
            }
        }
        if (count == 3) {
            return 6;//FullHouse
        }
        if (count == 2) {
            return 3;//2pair
        }
        if (count == 1) {
            return 2;//1pair
        } else {
            return 1;//雜牌
        }
    }

    public static boolean stright(Card[] card) {//判斷是否為順子
        boolean strightOrNot = true;
        int[] face = new int[card.length];
        for (int i = 0; i < card.length; i++) {
            face[i] = compareFace(card[i]);
        }
        if (face[card.length - 1] == 14) {//數列中有A的情況
            for (int i = 0; i < card.length - 2; i++) {//判斷是否有A23456或10JQKA
                if (face[i] == i + 2 || face[i] == i + 10) {
                    strightOrNot = true;
                } else {
                    strightOrNot = false;
                }
            }
        } else {//數列中沒有A的情況
            for (int i = 0; i < card.length - 1; i++) {//若數列中後面檢前面都是1，代表這是順子，若有一個沒有則不是
                if (face[i + 1] - face[i] != 1) {
                    strightOrNot = false;
                }
            }
        }
        return strightOrNot;
    }
}

@24b7cb649337df42e45c619f6babcb22@"
"r04942099","4","0.38","106096","@33f7d9ee4665def7894479686c4fcda5@
import java.io.BufferedReader;
import java.io.FileReader;

public class HandPQ {

    public static void main(String[] args) throws Exception {

        try (BufferedReader br = new BufferedReader(new FileReader(args[0]))) {

            String[] header = br.readLine().split("","");
            int count = Integer.parseInt(header[0]);
            int target = Integer.parseInt(header[1]);
            String[][] temp = new String[count][5];
            Card[][] big = new Card[count][5];
            Hand output = null;
            String[] temp2 = new String[2];
            Hand[] wei = new Hand[count];
            MaxPQ<Hand> pq = new MaxPQ<Hand>(count);

            
            for (int i = 0; i < count; i++) {
                temp[i] = br.readLine().split("","");
                for (int j = 0; j < 5; j++) {
                    temp2 = temp[i][j].split(""_"");
                    big[i][j] = new Card(temp2[1], temp2[0]);
                }
            }
            
            for (int i = 0; i < count; i++) {
                wei[i] = new Hand(big[i]);
                pq.insert(wei[i]);
            }
            

           for (int i = 0; i < target; i++) {
               output = pq.delMax();
           }
           Card[] test = output.getCards();
            

           System.out.println(test[0].getSuit() + ""_"" + test[0].getFace() + "",""+test[1].getSuit() + ""_"" + test[1].getFace() + "",""
           +test[2].getSuit() + ""_"" + test[2].getFace() + "",""+test[3].getSuit() + ""_"" + test[3].getFace() + "",""+test[4].getSuit() + ""_"" + test[4].getFace());

            
            

        }
    }
}

@33f7d9ee4665def7894479686c4fcda5@"
